respondent_id,xyz_vaccine,seasonal_vaccine
30545,0.0537,0.1946
30546,0.3274,0.9719
30547,0.0193,0.759
30548,0.1364,0.9109
30549,0.1292,0.6249
30550,0.0311,0.1169
30551,0.0539,0.7636
30552,0.299,0.9529
30553,0.0467,0.3085
30554,0.1189,0.4013
30555,0.0147,0.0156
30556,0.0371,0.3046
30557,0.0427,0.6149
30558,0.15,0.9323
30559,0.559,0.7684
30560,0.0155,0.0511
30561,0.2611,0.5152
30562,0.0705,0.202
30563,0.4135,0.9314
30564,0.0311,0.7387
30565,0.0151,0.0433
30566,0.3601,0.2505
30567,0.4687,0.8862
30568,0.768,0.8523
30569,0.0533,0.2045
30570,0.0367,0.4097
30571,0.0532,0.9454
30572,0.0662,0.3221
30573,0.1324,0.4358
30574,0.0271,0.1098
30575,0.1753,0.3134
30576,0.0562,0.1002
30577,0.3084,0.3828
30578,0.2715,0.3561
30579,0.1448,0.2496
30580,0.0356,0.1589
30581,0.1421,0.7874
30582,0.1742,0.2666
30583,0.0317,0.2946
30584,0.0259,0.1701
30585,0.1933,0.9527
30586,0.8494,0.2383
30587,0.6017,0.8863
30588,0.052,0.4074
30589,0.1185,0.4366
30590,0.0486,0.245
30591,0.1431,0.5244
30592,0.6359,0.9127
30593,0.0159,0.0284
30594,0.0416,0.2204
30595,0.0921,0.0564
30596,0.059,0.8113
30597,0.0647,0.0967
30598,0.0346,0.4116
30599,0.0809,0.015
30600,0.1185,0.4366
30601,0.078,0.7444
30602,0.1185,0.4366
30603,0.1445,0.3207
30604,0.1893,0.2471
30605,0.1171,0.3676
30606,0.1284,0.2966
30607,0.1377,0.5262
30608,0.0383,0.0319
30609,0.702,0.9388
30610,0.1702,0.2809
30611,0.0085,0.0376
30612,0.0958,0.1578
30613,0.5869,0.7879
30614,0.3356,0.8725
30615,0.0237,0.1427
30616,0.1393,0.1888
30617,0.1185,0.4366
30618,0.4153,0.8325
30619,0.0189,0.0654
30620,0.134,0.8279
30621,0.0423,0.4727
30622,0.0221,0.174
30623,0.0355,0.7073
30624,0.0326,0.682
30625,0.0232,0.6452
30626,0.1955,0.8628
30627,0.1281,0.3815
30628,0.0764,0.6602
30629,0.0151,0.4787
30630,0.1696,0.3558
30631,0.0673,0.572
30632,0.1022,0.1809
30633,0.4418,0.9408
30634,0.0216,0.0159
30635,0.0177,0.1198
30636,0.2329,0.3115
30637,0.1185,0.4366
30638,0.3216,0.7672
30639,0.1597,0.3344
30640,0.0695,0.2574
30641,0.1459,0.5195
30642,0.0288,0.1902
30643,0.864,0.9507
30644,0.0089,0.0653
30645,0.2584,0.4769
30646,0.1975,0.5313
30647,0.9405,0.9692
30648,0.0143,0.7413
30649,0.0718,0.4356
30650,0.1185,0.4366
30651,0.1159,0.8652
30652,0.1668,0.5827
30653,0.6112,0.5909
30654,0.1271,0.5743
30655,0.0701,0.2431
30656,0.014,0.0717
30657,0.1103,0.1372
30658,0.0108,0.1458
30659,0.1317,0.626
30660,0.037,0.1713
30661,0.0593,0.8092
30662,0.2149,0.0921
30663,0.1761,0.4947
30664,0.1162,0.148
30665,0.182,0.4529
30666,0.0189,0.1408
30667,0.0796,0.9065
30668,0.1167,0.2332
30669,0.0427,0.1069
30670,0.0211,0.6229
30671,0.0167,0.2107
30672,0.2488,0.5012
30673,0.1059,0.3362
30674,0.0596,0.3957
30675,0.1891,0.42
30676,0.0159,0.2545
30677,0.4802,0.3226
30678,0.7175,0.92
30679,0.0216,0.6435
30680,0.8843,0.7939
30681,0.5047,0.653
30682,0.1194,0.3142
30683,0.3053,0.4825
30684,0.0109,0.0901
30685,0.1182,0.6237
30686,0.6095,0.5968
30687,0.133,0.1274
30688,0.3675,0.6467
30689,0.3043,0.5629
30690,0.1185,0.4366
30691,0.1392,0.3857
30692,0.188,0.5801
30693,0.0057,0.054
30694,0.202,0.6205
30695,0.8175,0.9137
30696,0.2353,0.1696
30697,0.0637,0.141
30698,0.0363,0.1072
30699,0.1588,0.2861
30700,0.4997,0.8311
30701,0.5953,0.6603
30702,0.2866,0.9418
30703,0.22,0.9745
30704,0.1034,0.032
30705,0.1342,0.2823
30706,0.0328,0.3353
30707,0.3101,0.5386
30708,0.06,0.0465
30709,0.5482,0.8711
30710,0.8654,0.9611
30711,0.2047,0.3161
30712,0.0154,0.2492
30713,0.8202,0.9578
30714,0.6834,0.6733
30715,0.0415,0.4057
30716,0.0452,0.944
30717,0.1158,0.5416
30718,0.0836,0.577
30719,0.0181,0.0425
30720,0.083,0.0954
30721,0.1185,0.4366
30722,0.0353,0.0616
30723,0.3391,0.9401
30724,0.0356,0.8836
30725,0.127,0.8668
30726,0.1185,0.4366
30727,0.1917,0.9508
30728,0.8862,0.9634
30729,0.0089,0.022
30730,0.2895,0.7525
30731,0.9255,0.9819
30732,0.1671,0.4652
30733,0.3369,0.8887
30734,0.253,0.634
30735,0.231,0.903
30736,0.6457,0.9158
30737,0.1185,0.4366
30738,0.1323,0.0717
30739,0.0527,0.3358
30740,0.1315,0.3599
30741,0.2708,0.4805
30742,0.1448,0.0514
30743,0.1185,0.4366
30744,0.1653,0.2004
30745,0.0459,0.9254
30746,0.443,0.5323
30747,0.2391,0.2419
30748,0.0634,0.5738
30749,0.0828,0.1895
30750,0.0178,0.1915
30751,0.0775,0.251
30752,0.1185,0.4366
30753,0.1349,0.9432
30754,0.5616,0.8922
30755,0.1849,0.1927
30756,0.063,0.6337
30757,0.1129,0.9188
30758,0.0466,0.2478
30759,0.1185,0.4366
30760,0.2124,0.5251
30761,0.9374,0.9714
30762,0.6555,0.8097
30763,0.2848,0.407
30764,0.0805,0.3276
30765,0.8435,0.9118
30766,0.1185,0.4366
30767,0.1166,0.2913
30768,0.1185,0.4366
30769,0.4822,0.5704
30770,0.084,0.0246
30771,0.3095,0.8844
30772,0.2084,0.9793
30773,0.0984,0.1387
30774,0.0874,0.3623
30775,0.087,0.2763
30776,0.012,0.1078
30777,0.1185,0.4366
30778,0.2427,0.7472
30779,0.0982,0.6919
30780,0.0328,0.0743
30781,0.0045,0.0098
30782,0.1185,0.4366
30783,0.0101,0.0728
30784,0.4404,0.6375
30785,0.1185,0.4366
30786,0.1407,0.2216
30787,0.3191,0.7327
30788,0.1185,0.4366
30789,0.1293,0.3462
30790,0.0829,0.1784
30791,0.0398,0.4243
30792,0.2138,0.6724
30793,0.1185,0.4366
30794,0.011,0.029
30795,0.3269,0.3185
30796,0.5449,0.8764
30797,0.0474,0.1585
30798,0.0276,0.1004
30799,0.2077,0.1805
30800,0.3842,0.7582
30801,0.0076,0.0181
30802,0.1185,0.4366
30803,0.0432,0.5937
30804,0.175,0.9374
30805,0.0474,0.4017
30806,0.1257,0.4167
30807,0.2549,0.3759
30808,0.1185,0.4366
30809,0.066,0.5085
30810,0.8634,0.2658
30811,0.8249,0.9503
30812,0.0887,0.0884
30813,0.1243,0.4098
30814,0.7318,0.8435
30815,0.0826,0.9087
30816,0.0906,0.4592
30817,0.165,0.8678
30818,0.1586,0.9541
30819,0.1185,0.4366
30820,0.1845,0.1128
30821,0.1185,0.4366
30822,0.1351,0.7357
30823,0.0333,0.1055
30824,0.5346,0.8063
30825,0.1185,0.4366
30826,0.4408,0.7488
30827,0.8293,0.0551
30828,0.0028,0.0106
30829,0.0684,0.0852
30830,0.2069,0.5256
30831,0.0786,0.4247
30832,0.0356,0.0854
30833,0.1287,0.1417
30834,0.1185,0.4366
30835,0.1875,0.7869
30836,0.1185,0.4366
30837,0.0906,0.5655
30838,0.2046,0.7991
30839,0.1379,0.377
30840,0.217,0.6418
30841,0.0245,0.0689
30842,0.0122,0.5823
30843,0.1176,0.2754
30844,0.1488,0.2909
30845,0.2258,0.2577
30846,0.0051,0.1102
30847,0.0235,0.078
30848,0.0418,0.2684
30849,0.0826,0.0638
30850,0.0305,0.3645
30851,0.1185,0.4366
30852,0.0102,0.0688
30853,0.0112,0.1528
30854,0.1251,0.5613
30855,0.1185,0.4366
30856,0.0045,0.0603
30857,0.048,0.4476
30858,0.7109,0.5813
30859,0.014,0.2062
30860,0.1247,0.5415
30861,0.5355,0.2928
30862,0.6165,0.8596
30863,0.0529,0.4814
30864,0.1185,0.4366
30865,0.0416,0.1808
30866,0.055,0.0308
30867,0.7806,0.7971
30868,0.2585,0.5797
30869,0.0658,0.4563
30870,0.0286,0.5437
30871,0.2741,0.4193
30872,0.1185,0.4366
30873,0.5238,0.8324
30874,0.1289,0.1778
30875,0.1185,0.4366
30876,0.126,0.4622
30877,0.0788,0.6652
30878,0.0817,0.2334
30879,0.1185,0.4366
30880,0.0902,0.2695
30881,0.2576,0.913
30882,0.0318,0.1452
30883,0.169,0.2555
30884,0.0192,0.9193
30885,0.0328,0.2945
30886,0.0398,0.9262
30887,0.0167,0.12
30888,0.014,0.2803
30889,0.286,0.4075
30890,0.8349,0.6081
30891,0.119,0.612
30892,0.1185,0.4366
30893,0.297,0.5989
30894,0.2849,0.2809
30895,0.2944,0.8811
30896,0.1185,0.4366
30897,0.0325,0.4669
30898,0.1185,0.4366
30899,0.2451,0.9552
30900,0.0704,0.1446
30901,0.7406,0.8962
30902,0.0034,0.0183
30903,0.0594,0.2439
30904,0.0424,0.1563
30905,0.1185,0.4366
30906,0.0645,0.3111
30907,0.0475,0.2602
30908,0.101,0.1244
30909,0.0179,0.5209
30910,0.9143,0.9388
30911,0.2237,0.772
30912,0.1673,0.6346
30913,0.0339,0.2818
30914,0.0175,0.0509
30915,0.6337,0.8881
30916,0.1048,0.1083
30917,0.2243,0.5334
30918,0.1418,0.5185
30919,0.1185,0.4366
30920,0.1185,0.4366
30921,0.4172,0.5493
30922,0.1177,0.087
30923,0.0415,0.4911
30924,0.0486,0.119
30925,0.7288,0.8951
30926,0.7461,0.7032
30927,0.046,0.2411
30928,0.5773,0.6623
30929,0.171,0.342
30930,0.1185,0.4366
30931,0.064,0.7904
30932,0.2663,0.8107
30933,0.2055,0.4056
30934,0.1595,0.1571
30935,0.2397,0.7602
30936,0.072,0.1607
30937,0.3605,0.8402
30938,0.0483,0.8453
30939,0.1265,0.4135
30940,0.0254,0.8877
30941,0.0219,0.0701
30942,0.2049,0.8714
30943,0.0279,0.9335
30944,0.1422,0.3364
30945,0.0077,0.03
30946,0.1185,0.4366
30947,0.5943,0.5294
30948,0.1565,0.8049
30949,0.0996,0.7987
30950,0.0569,0.8144
30951,0.1733,0.2398
30952,0.048,0.3966
30953,0.1185,0.4366
30954,0.8923,0.8002
30955,0.0243,0.7376
30956,0.1185,0.4366
30957,0.0216,0.0954
30958,0.5266,0.85
30959,0.5993,0.8792
30960,0.1379,0.2368
30961,0.3541,0.7253
30962,0.1372,0.2975
30963,0.1072,0.8895
30964,0.0367,0.3677
30965,0.0431,0.4928
30966,0.0399,0.0802
30967,0.9199,0.9244
30968,0.1365,0.7299
30969,0.2564,0.8745
30970,0.0393,0.1763
30971,0.0161,0.0585
30972,0.2381,0.5662
30973,0.2702,0.1636
30974,0.1486,0.7877
30975,0.2696,0.4842
30976,0.2638,0.3884
30977,0.0426,0.2283
30978,0.1185,0.4366
30979,0.5303,0.9339
30980,0.8332,0.948
30981,0.061,0.0736
30982,0.1244,0.2568
30983,0.0218,0.9619
30984,0.1185,0.4366
30985,0.6121,0.5676
30986,0.1302,0.0778
30987,0.0847,0.2318
30988,0.1978,0.8795
30989,0.153,0.9058
30990,0.441,0.8424
30991,0.0322,0.2876
30992,0.3651,0.5231
30993,0.0129,0.1578
30994,0.0128,0.0884
30995,0.0772,0.1568
30996,0.0476,0.4915
30997,0.3942,0.784
30998,0.0569,0.7079
30999,0.2783,0.8214
31000,0.0715,0.0492
31001,0.7072,0.8039
31002,0.0407,0.1924
31003,0.0631,0.1831
31004,0.3556,0.9272
31005,0.8636,0.8016
31006,0.0331,0.1348
31007,0.2035,0.579
31008,0.5429,0.3046
31009,0.0395,0.2544
31010,0.4131,0.5923
31011,0.2215,0.7479
31012,0.7463,0.5065
31013,0.4986,0.1832
31014,0.2336,0.4225
31015,0.0057,0.084
31016,0.4238,0.5917
31017,0.0551,0.2728
31018,0.0186,0.0606
31019,0.218,0.7042
31020,0.0629,0.2806
31021,0.0401,0.0803
31022,0.4314,0.9217
31023,0.0885,0.0963
31024,0.0478,0.0635
31025,0.914,0.9838
31026,0.0254,0.1953
31027,0.6068,0.8574
31028,0.0303,0.791
31029,0.1206,0.1337
31030,0.0712,0.3102
31031,0.013,0.4816
31032,0.028,0.379
31033,0.0979,0.2256
31034,0.0691,0.8455
31035,0.457,0.8647
31036,0.1185,0.4366
31037,0.0431,0.2311
31038,0.0256,0.3252
31039,0.031,0.8011
31040,0.0613,0.2446
31041,0.0201,0.9299
31042,0.0572,0.2192
31043,0.0753,0.3895
31044,0.0762,0.2839
31045,0.1264,0.6384
31046,0.1582,0.5792
31047,0.0234,0.1869
31048,0.1964,0.6943
31049,0.3,0.2797
31050,0.1444,0.2816
31051,0.1139,0.107
31052,0.4274,0.5921
31053,0.1185,0.4366
31054,0.5547,0.6781
31055,0.2096,0.3039
31056,0.0206,0.0452
31057,0.8572,0.4677
31058,0.0282,0.8429
31059,0.0476,0.2999
31060,0.2763,0.7845
31061,0.0147,0.0882
31062,0.456,0.6994
31063,0.1721,0.8603
31064,0.1018,0.058
31065,0.1402,0.0347
31066,0.567,0.9436
31067,0.0393,0.007
31068,0.2654,0.5411
31069,0.8793,0.9225
31070,0.0576,0.5682
31071,0.4895,0.3808
31072,0.028,0.1029
31073,0.2168,0.918
31074,0.1009,0.9231
31075,0.0942,0.8543
31076,0.5397,0.9441
31077,0.2841,0.3765
31078,0.0029,0.0099
31079,0.6344,0.8695
31080,0.7182,0.799
31081,0.0228,0.5425
31082,0.2625,0.653
31083,0.0447,0.9202
31084,0.0285,0.2019
31085,0.1795,0.2323
31086,0.0309,0.3797
31087,0.1185,0.4366
31088,0.1185,0.4366
31089,0.0266,0.0822
31090,0.6196,0.5001
31091,0.113,0.6442
31092,0.1399,0.1292
31093,0.1185,0.4366
31094,0.0761,0.8273
31095,0.1185,0.4366
31096,0.0508,0.047
31097,0.8328,0.8439
31098,0.0121,0.0255
31099,0.027,0.2212
31100,0.1281,0.8311
31101,0.1823,0.3695
31102,0.159,0.617
31103,0.2342,0.9043
31104,0.1066,0.6658
31105,0.0222,0.6845
31106,0.0606,0.7548
31107,0.1455,0.4992
31108,0.0431,0.1127
31109,0.0986,0.043
31110,0.0098,0.1028
31111,0.1185,0.4366
31112,0.0411,0.2399
31113,0.1294,0.3285
31114,0.0414,0.82
31115,0.0128,0.148
31116,0.0531,0.0948
31117,0.2021,0.94
31118,0.044,0.4359
31119,0.1185,0.4366
31120,0.0522,0.1815
31121,0.764,0.8391
31122,0.6988,0.6621
31123,0.0403,0.1089
31124,0.0136,0.124
31125,0.1492,0.2593
31126,0.0262,0.226
31127,0.3112,0.051
31128,0.0224,0.5887
31129,0.0129,0.0927
31130,0.0034,0.0152
31131,0.8406,0.8956
31132,0.2282,0.8914
31133,0.0332,0.2235
31134,0.1483,0.615
31135,0.0222,0.7218
31136,0.1953,0.6399
31137,0.0106,0.038
31138,0.9187,0.6189
31139,0.3262,0.5801
31140,0.1201,0.2148
31141,0.0923,0.7488
31142,0.8769,0.9114
31143,0.1185,0.4366
31144,0.0228,0.6211
31145,0.1185,0.4366
31146,0.128,0.0941
31147,0.091,0.2277
31148,0.372,0.7416
31149,0.0135,0.1934
31150,0.0479,0.5493
31151,0.1185,0.4366
31152,0.1334,0.5124
31153,0.0591,0.32
31154,0.5903,0.4115
31155,0.8439,0.9755
31156,0.022,0.1459
31157,0.3926,0.8227
31158,0.9567,0.9783
31159,0.0186,0.059
31160,0.0537,0.198
31161,0.1338,0.5043
31162,0.498,0.8972
31163,0.0493,0.1946
31164,0.1076,0.7947
31165,0.1269,0.082
31166,0.0274,0.2234
31167,0.1185,0.4366
31168,0.1346,0.7232
31169,0.1185,0.4366
31170,0.0807,0.0841
31171,0.1353,0.1662
31172,0.8497,0.9219
31173,0.1752,0.6507
31174,0.1185,0.4366
31175,0.086,0.1352
31176,0.5559,0.4262
31177,0.0505,0.7675
31178,0.5547,0.8933
31179,0.1331,0.6958
31180,0.0157,0.572
31181,0.1185,0.4366
31182,0.0684,0.508
31183,0.251,0.3629
31184,0.1185,0.4366
31185,0.0732,0.1397
31186,0.1321,0.4636
31187,0.0222,0.0894
31188,0.0413,0.0999
31189,0.1392,0.256
31190,0.1745,0.3529
31191,0.082,0.3399
31192,0.1121,0.2954
31193,0.0362,0.3044
31194,0.093,0.1924
31195,0.3686,0.1505
31196,0.2454,0.7628
31197,0.0349,0.2511
31198,0.0093,0.0211
31199,0.0503,0.4259
31200,0.1244,0.5762
31201,0.0126,0.0687
31202,0.3256,0.9087
31203,0.0763,0.0308
31204,0.0689,0.0923
31205,0.0404,0.9409
31206,0.0367,0.2804
31207,0.1185,0.4366
31208,0.4829,0.9062
31209,0.3495,0.7787
31210,0.2459,0.7034
31211,0.0589,0.0556
31212,0.0518,0.344
31213,0.1185,0.4366
31214,0.0284,0.1754
31215,0.0339,0.7209
31216,0.0796,0.162
31217,0.0992,0.7715
31218,0.5248,0.878
31219,0.3835,0.8233
31220,0.0926,0.4672
31221,0.2866,0.4967
31222,0.0452,0.4909
31223,0.1788,0.2443
31224,0.0094,0.6113
31225,0.1185,0.4366
31226,0.2055,0.9588
31227,0.1185,0.4366
31228,0.1882,0.3508
31229,0.278,0.7527
31230,0.0255,0.1834
31231,0.0897,0.0782
31232,0.0135,0.8132
31233,0.7696,0.6655
31234,0.4991,0.8804
31235,0.343,0.6505
31236,0.276,0.9022
31237,0.1457,0.517
31238,0.3156,0.9261
31239,0.7844,0.3423
31240,0.1185,0.4366
31241,0.1595,0.263
31242,0.0482,0.0998
31243,0.1185,0.4366
31244,0.6484,0.7955
31245,0.2108,0.4473
31246,0.0194,0.1403
31247,0.0494,0.4455
31248,0.3326,0.6494
31249,0.0523,0.0924
31250,0.1185,0.4366
31251,0.6265,0.9307
31252,0.1888,0.1604
31253,0.3446,0.9253
31254,0.1457,0.3752
31255,0.1436,0.5539
31256,0.019,0.1205
31257,0.0368,0.2869
31258,0.0938,0.2359
31259,0.1774,0.8747
31260,0.0296,0.0905
31261,0.023,0.1072
31262,0.7212,0.9281
31263,0.1824,0.173
31264,0.0306,0.1521
31265,0.5471,0.6265
31266,0.1185,0.4366
31267,0.1746,0.9614
31268,0.7657,0.979
31269,0.1408,0.3345
31270,0.1743,0.64
31271,0.1185,0.4366
31272,0.7739,0.8675
31273,0.3754,0.4923
31274,0.226,0.6586
31275,0.1319,0.05
31276,0.1359,0.8897
31277,0.1283,0.1269
31278,0.0799,0.3376
31279,0.0541,0.1027
31280,0.2714,0.7861
31281,0.0731,0.0557
31282,0.2571,0.5648
31283,0.0331,0.1874
31284,0.0312,0.2204
31285,0.0238,0.9589
31286,0.413,0.6057
31287,0.0428,0.6698
31288,0.1185,0.4366
31289,0.1217,0.7488
31290,0.0044,0.0931
31291,0.1185,0.4366
31292,0.0834,0.7899
31293,0.1131,0.5999
31294,0.6952,0.9438
31295,0.1185,0.4366
31296,0.4124,0.5154
31297,0.1082,0.8916
31298,0.1185,0.4366
31299,0.2296,0.2824
31300,0.1185,0.4366
31301,0.9233,0.9445
31302,0.0334,0.5562
31303,0.1442,0.1738
31304,0.0682,0.273
31305,0.1185,0.4366
31306,0.0579,0.8068
31307,0.003,0.028
31308,0.5121,0.5153
31309,0.0537,0.333
31310,0.4751,0.7507
31311,0.157,0.3742
31312,0.2184,0.8464
31313,0.3454,0.3585
31314,0.2474,0.5141
31315,0.1185,0.4366
31316,0.1185,0.4366
31317,0.0882,0.0903
31318,0.1185,0.4366
31319,0.1862,0.5016
31320,0.0442,0.8072
31321,0.0969,0.0459
31322,0.7579,0.8927
31323,0.6869,0.8466
31324,0.1185,0.4366
31325,0.1766,0.6707
31326,0.8464,0.8738
31327,0.0318,0.4054
31328,0.9556,0.9616
31329,0.0341,0.6395
31330,0.0023,0.0248
31331,0.141,0.4654
31332,0.6017,0.8425
31333,0.2748,0.7858
31334,0.1185,0.4366
31335,0.1135,0.2066
31336,0.1533,0.4394
31337,0.1356,0.3024
31338,0.0861,0.0749
31339,0.0591,0.6906
31340,0.0362,0.1541
31341,0.1185,0.4366
31342,0.0993,0.1977
31343,0.1185,0.4366
31344,0.7687,0.6138
31345,0.7012,0.9528
31346,0.0817,0.3796
31347,0.2092,0.4442
31348,0.2858,0.6361
31349,0.0361,0.1465
31350,0.2842,0.8966
31351,0.0918,0.6595
31352,0.0165,0.1175
31353,0.1185,0.4366
31354,0.0677,0.7389
31355,0.049,0.5487
31356,0.1429,0.2702
31357,0.5963,0.5351
31358,0.0526,0.1982
31359,0.0363,0.1554
31360,0.0633,0.2342
31361,0.2158,0.5452
31362,0.0255,0.4719
31363,0.1185,0.4366
31364,0.1837,0.5136
31365,0.4947,0.6591
31366,0.1273,0.0648
31367,0.1185,0.11
31368,0.0474,0.2648
31369,0.6348,0.8745
31370,0.0997,0.2261
31371,0.0399,0.0522
31372,0.9182,0.8889
31373,0.0145,0.4423
31374,0.076,0.1058
31375,0.0718,0.8136
31376,0.0283,0.6069
31377,0.1185,0.4366
31378,0.0892,0.4049
31379,0.8867,0.8564
31380,0.6407,0.6374
31381,0.0602,0.0674
31382,0.1201,0.5663
31383,0.8997,0.974
31384,0.8373,0.8722
31385,0.2863,0.6594
31386,0.1185,0.4366
31387,0.2745,0.6434
31388,0.9417,0.3042
31389,0.0169,0.9423
31390,0.0224,0.6634
31391,0.8385,0.9624
31392,0.2513,0.7145
31393,0.1185,0.4366
31394,0.1185,0.4366
31395,0.013,0.0647
31396,0.1185,0.4366
31397,0.1329,0.4245
31398,0.3047,0.3967
31399,0.8934,0.949
31400,0.9469,0.9256
31401,0.041,0.732
31402,0.3722,0.7363
31403,0.5933,0.0233
31404,0.0229,0.0669
31405,0.0203,0.7371
31406,0.1296,0.5541
31407,0.7104,0.4076
31408,0.0399,0.1769
31409,0.0148,0.0874
31410,0.1185,0.4366
31411,0.1874,0.2043
31412,0.2198,0.705
31413,0.3057,0.2676
31414,0.1185,0.4366
31415,0.027,0.3634
31416,0.0684,0.4929
31417,0.3978,0.9169
31418,0.1185,0.4366
31419,0.8876,0.9541
31420,0.1185,0.4366
31421,0.1059,0.2655
31422,0.1711,0.1498
31423,0.8987,0.9624
31424,0.1663,0.6203
31425,0.1546,0.1972
31426,0.2395,0.8923
31427,0.2377,0.6931
31428,0.1003,0.8501
31429,0.0966,0.7189
31430,0.1928,0.6927
31431,0.0686,0.0576
31432,0.0507,0.0494
31433,0.8303,0.9531
31434,0.6291,0.7224
31435,0.0228,0.2193
31436,0.351,0.388
31437,0.2951,0.5202
31438,0.4314,0.4761
31439,0.5782,0.866
31440,0.1355,0.8601
31441,0.4209,0.6643
31442,0.8827,0.8604
31443,0.0076,0.0588
31444,0.005,0.1033
31445,0.1655,0.4028
31446,0.1185,0.4366
31447,0.1763,0.5639
31448,0.9422,0.9904
31449,0.1322,0.0624
31450,0.1081,0.959
31451,0.079,0.8449
31452,0.12,0.0867
31453,0.1101,0.4213
31454,0.8591,0.9472
31455,0.1745,0.9542
31456,0.13,0.5111
31457,0.1596,0.1686
31458,0.2695,0.5869
31459,0.0435,0.1627
31460,0.0866,0.2644
31461,0.0465,0.5098
31462,0.0532,0.8228
31463,0.0198,0.8387
31464,0.0325,0.2361
31465,0.8367,0.9515
31466,0.008,0.1729
31467,0.6947,0.9692
31468,0.0774,0.4887
31469,0.5371,0.6143
31470,0.1185,0.4366
31471,0.1041,0.7053
31472,0.3735,0.7807
31473,0.848,0.9219
31474,0.3005,0.7142
31475,0.5974,0.8399
31476,0.0194,0.1158
31477,0.0535,0.1031
31478,0.1185,0.4366
31479,0.6316,0.9309
31480,0.0344,0.0482
31481,0.1185,0.4366
31482,0.6432,0.9609
31483,0.2356,0.3147
31484,0.0238,0.0692
31485,0.1185,0.4366
31486,0.096,0.625
31487,0.821,0.852
31488,0.0213,0.226
31489,0.519,0.788
31490,0.7204,0.9047
31491,0.2509,0.6835
31492,0.1185,0.4366
31493,0.0157,0.1242
31494,0.0552,0.1471
31495,0.0597,0.6536
31496,0.2446,0.6347
31497,0.0857,0.1812
31498,0.1185,0.4366
31499,0.0818,0.3573
31500,0.8602,0.9446
31501,0.0612,0.6018
31502,0.0151,0.3407
31503,0.1958,0.3339
31504,0.3966,0.7102
31505,0.6396,0.9497
31506,0.2711,0.2632
31507,0.086,0.8682
31508,0.3269,0.6547
31509,0.1712,0.8952
31510,0.1621,0.7418
31511,0.0965,0.3611
31512,0.1746,0.5751
31513,0.3571,0.4471
31514,0.7716,0.9049
31515,0.0731,0.3923
31516,0.0323,0.0691
31517,0.1604,0.4869
31518,0.0224,0.704
31519,0.0412,0.6869
31520,0.0301,0.4455
31521,0.1794,0.8897
31522,0.6921,0.9387
31523,0.1185,0.4366
31524,0.0478,0.1044
31525,0.5505,0.9397
31526,0.2123,0.8651
31527,0.0526,0.397
31528,0.0916,0.3314
31529,0.234,0.5478
31530,0.0171,0.151
31531,0.2234,0.6163
31532,0.0177,0.0934
31533,0.9748,0.9688
31534,0.082,0.1125
31535,0.4694,0.778
31536,0.1346,0.8839
31537,0.1185,0.4366
31538,0.0301,0.2372
31539,0.8093,0.8195
31540,0.0414,0.4448
31541,0.0379,0.3338
31542,0.0921,0.4603
31543,0.2787,0.3186
31544,0.6356,0.8147
31545,0.0142,0.3036
31546,0.0477,0.1562
31547,0.8351,0.9495
31548,0.2574,0.5627
31549,0.0751,0.6449
31550,0.1235,0.2073
31551,0.8934,0.8354
31552,0.0989,0.8718
31553,0.145,0.3912
31554,0.1659,0.0759
31555,0.7205,0.8716
31556,0.1185,0.4366
31557,0.0077,0.0483
31558,0.1185,0.4366
31559,0.3775,0.8697
31560,0.6316,0.7826
31561,0.1091,0.1332
31562,0.0132,0.0214
31563,0.1185,0.4366
31564,0.19,0.4828
31565,0.2972,0.9678
31566,0.2552,0.3233
31567,0.1185,0.4366
31568,0.0803,0.8031
31569,0.0068,0.0193
31570,0.5813,0.8392
31571,0.08,0.3998
31572,0.0769,0.1047
31573,0.2062,0.1423
31574,0.1218,0.6733
31575,0.3031,0.2662
31576,0.1872,0.8278
31577,0.0683,0.3809
31578,0.2648,0.8686
31579,0.0366,0.2047
31580,0.1185,0.4366
31581,0.5886,0.9531
31582,0.1412,0.3825
31583,0.0665,0.7884
31584,0.1185,0.4366
31585,0.1054,0.154
31586,0.0113,0.0657
31587,0.1414,0.4403
31588,0.1869,0.3935
31589,0.0973,0.1016
31590,0.5347,0.2459
31591,0.0266,0.3654
31592,0.192,0.1019
31593,0.0645,0.291
31594,0.0715,0.6178
31595,0.043,0.204
31596,0.5644,0.71
31597,0.0522,0.5458
31598,0.1185,0.4366
31599,0.243,0.8821
31600,0.217,0.5789
31601,0.0473,0.6364
31602,0.0913,0.0983
31603,0.0883,0.508
31604,0.044,0.3167
31605,0.1185,0.4366
31606,0.0234,0.2463
31607,0.278,0.3997
31608,0.175,0.5349
31609,0.0848,0.2029
31610,0.0122,0.1386
31611,0.1912,0.5411
31612,0.4861,0.4362
31613,0.0106,0.0072
31614,0.0908,0.2147
31615,0.263,0.3493
31616,0.0404,0.1886
31617,0.4261,0.8136
31618,0.2199,0.4435
31619,0.0852,0.3043
31620,0.1185,0.4366
31621,0.0068,0.0203
31622,0.8457,0.8962
31623,0.0428,0.1201
31624,0.1352,0.0541
31625,0.081,0.8116
31626,0.3348,0.4951
31627,0.1217,0.3116
31628,0.0581,0.8056
31629,0.3966,0.2639
31630,0.0681,0.9626
31631,0.128,0.0755
31632,0.644,0.5583
31633,0.0422,0.1128
31634,0.1436,0.6991
31635,0.2747,0.2367
